file_path,file_name,category,sample_rate,duration_sec,num_samples,is_augmented
data/processed/audio_clean/discomfort/234c.wav,234c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/227c.wav,227c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/159c.wav,159c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/201c.wav,201c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/147c.wav,147c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/217c.wav,217c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/183c.wav,183c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc.wav,2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/197c.wav,197c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/232c.wav,232c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/172c.wav,172c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/175c.wav,175c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/154c.wav,154c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/219c.wav,219c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/152c.wav,152c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/161c.wav,161c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/223c.wav,223c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/200c.wav,200c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/199c.wav,199c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/153c.wav,153c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/177c.wav,177c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/218c.wav,218c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/127c.wav,127c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/237c.wav,237c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/187c.wav,187c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/210c.wav,210c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/206c.wav,206c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/198c.wav,198c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/214c.wav,214c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/216c.wav,216c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/181c.wav,181c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/205c.wav,205c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/130c.wav,130c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/185c.wav,185c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/171c.wav,171c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/176c.wav,176c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/236c.wav,236c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/193c.wav,193c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/202c.wav,202c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav,dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/182c.wav,182c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/178c.wav,178c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/243c.wav,243c.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/discomfort/f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,discomfort,22050,7.0,154350,False
data/processed/audio_clean/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav,80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav,67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav,CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav,3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548277-1.0-f-26-hu.wav,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548277-1.0-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav,DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103974-1.0-m-04-hu.wav,F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103974-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130669340-1.7-m-48-hu.wav,549a46d8-9c84-430e-ade8-97eae2bef787-1430130669340-1.7-m-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav,459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu.wav,FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav,08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
data/processed/audio_clean/hungry/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav,DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav,hungry,22050,7.0,154350,False
